id_usuario,nome,idade,cep,data_de_nascimento,renda,bairro,cidade
5626,Calebe Monteiro,66,05310-286,1958-08-05,9839.19,Itaim Bibi,São Paulo
5627,Asafe Albuquerque,65,05680-543,1959-11-15,2502.14,Santana,São Paulo
5628,Eloá Sá,33,02466-285,1991-06-21,14318.43,Itaim Bibi,São Paulo
5629,Sr. Samuel Aparecida,49,05953-340,1975-07-17,2017.74,Liberdade,São Paulo
5630,Melina Pacheco,30,02650-163,1994-11-16,1946.97,Itaim Bibi,São Paulo
5631,Ian Sousa,56,04289-277,1969-04-02,2878.95,Itaim Bibi,São Paulo
5632,Ravi Oliveira,30,03932-668,1995-01-08,2661.09,Santana,São Paulo
5633,Marcelo Montenegro,46,05668-095,1979-02-07,8711.75,Boa Vista,São Paulo
5634,Srta. Ana Júlia Sousa,68,01685-605,1956-06-21,3489.33,Boa Vista,São Paulo
5635,Milena Moreira,36,01272-565,1988-10-07,3329.85,Itaim Bibi,São Paulo
5636,Luara Ribeiro,30,05853-847,1994-12-19,12979.11,Boa Vista,São Paulo
5637,Dante da Mata,59,02227-645,1965-11-07,13302.61,Mooca,São Paulo
5638,Ester Montenegro,25,03942-726,1999-10-15,11936.58,Pinheiros,São Paulo
5639,Caleb da Mata,64,03938-617,1960-09-18,2461.07,Centro,São Paulo
5640,Thomas Cunha,31,03951-849,1993-05-09,2648.69,Mooca,São Paulo
5641,Maria Fernanda Cassiano,51,02050-418,1973-09-30,1730.51,Pinheiros,São Paulo
5642,Pietro Rezende,63,01636-540,1961-11-11,8745.93,Itaim Bibi,São Paulo
5643,Stella Araújo,63,02043-098,1961-07-11,7759.63,Vila Nova Conceição,São Paulo
5644,Enrico das Neves,61,03640-042,1964-02-21,8688.88,Pinheiros,São Paulo
5645,Dra. Ana Julia Abreu,25,04095-625,1999-12-23,13515.03,Mooca,São Paulo
5646,Samuel Duarte,56,05513-460,1968-07-14,2996.06,Pinheiros,São Paulo
5647,Henry Gabriel Vargas,46,04808-438,1979-02-08,11266.46,Itaim Bibi,São Paulo
5648,Maria Julia Pereira,29,04862-831,1996-04-26,2748.58,Mooca,São Paulo
5649,Felipe Cavalcante,27,01929-829,1997-08-05,12203.8,Pinheiros,São Paulo
5650,Emilly Lopes,24,02613-859,2000-05-28,2168.51,Santana,São Paulo
5651,Maitê da Rosa,59,03849-268,1966-04-23,13616.38,Itaim Bibi,São Paulo
5652,Gustavo Henrique Macedo,33,03719-494,1991-05-14,1984.32,Pinheiros,São Paulo
5653,Ryan Fernandes,28,05909-709,1997-05-02,2584.47,Vila Nova Conceição,São Paulo
5654,Oliver Oliveira,31,03534-400,1993-11-29,15601.94,Liberdade,São Paulo
5655,Augusto Casa Grande,46,01471-671,1979-04-12,10791.02,Santana,São Paulo
5656,Daniela Santos,33,05481-324,1991-07-22,1950.38,Itaim Bibi,São Paulo
5657,Maria Laura da Luz,38,03707-085,1986-06-01,12265.08,Jardim América,São Paulo
5658,Sr. Lucas Leão,53,05850-914,1971-10-08,1984.59,Pinheiros,São Paulo
5659,Maria Liz Azevedo,38,01047-356,1986-12-12,11125.41,Itaim Bibi,São Paulo
5660,Luiza Vasconcelos,28,05043-079,1997-02-13,14371.7,Liberdade,São Paulo
5661,Aylla Ramos,49,03339-159,1975-12-22,2793.01,Itaim Bibi,São Paulo
5662,Davi Lucca da Mata,48,04587-192,1977-02-25,2715.28,Itaim Bibi,São Paulo
5663,Thomas Monteiro,59,05973-312,1965-06-25,12230.75,Boa Vista,São Paulo
5664,Marcela Castro,52,04527-806,1973-03-02,12787.24,Santana,São Paulo
5665,Luara Sales,51,04950-372,1973-10-14,2414.71,Boa Vista,São Paulo
5666,João Sá,30,02132-406,1994-06-12,14115.59,Bela Vista,São Paulo
5667,Augusto Vargas,39,01786-026,1985-05-14,11040.28,Centro,São Paulo
5668,Josué Alves,20,01383-136,2004-06-30,9145.12,Itaim Bibi,São Paulo
5669,João Lucas das Neves,43,05907-312,1981-08-22,10910.91,Pinheiros,São Paulo
5670,Anthony Novais,51,02854-009,1974-03-31,15048.44,Jardim América,São Paulo
5671,Emanuel Nunes,47,05126-629,1977-07-16,1843.43,Jardim América,São Paulo
5672,Ana Liz Monteiro,35,02812-065,1989-08-21,9772.17,Vila Nova Conceição,São Paulo
5673,Amanda Freitas,32,02145-566,1992-09-25,10585.58,Mooca,São Paulo
5674,Larissa Farias,40,01427-466,1984-08-25,2260.27,Boa Vista,São Paulo
5675,Gael Henrique Cassiano,35,03919-504,1989-12-25,17003.36,Pinheiros,São Paulo
5676,Nathan Moreira,31,02398-433,1993-11-27,10341.02,Itaim Bibi,São Paulo
5677,Erick Novaes,58,04745-076,1967-02-03,12604.69,Boa Vista,São Paulo
5678,Antony Abreu,35,05750-080,1990-02-21,2642.62,Liberdade,São Paulo
5679,José Borges,53,01699-505,1971-09-02,10887.01,Mooca,São Paulo
5680,Dra. Sophia da Conceição,61,04265-720,1964-02-26,13577.55,Jardim América,São Paulo
5681,Antonella Porto,67,04102-897,1957-10-07,9443.31,Pinheiros,São Paulo
5682,Benjamim Farias,61,02407-486,1963-10-13,2892.37,Boa Vista,São Paulo
5683,Sra. Natália Andrade,63,03930-913,1962-04-18,2085.8,Centro,São Paulo
5684,João Pedro Nunes,18,05383-831,2007-01-25,9198.82,Jardim América,São Paulo
5685,Antonella Ramos,70,05172-100,1954-07-06,2337.94,Santana,São Paulo
5686,Aurora Silva,44,04890-523,1981-01-01,2463.58,Bela Vista,São Paulo
5687,Maria Cecília Machado,38,02981-230,1987-03-24,10305.89,Pinheiros,São Paulo
5688,Maria Gonçalves,44,01622-505,1980-10-17,11701.96,Centro,São Paulo
5689,Srta. Ana Beatriz Aragão,48,04869-337,1976-10-13,2503.4,Mooca,São Paulo
5690,Pietro Pires,71,02995-293,1954-05-08,3444.41,Mooca,São Paulo
5691,Samuel Rezende,31,03378-704,1994-04-29,1701.2,Boa Vista,São Paulo
5692,Isabela Machado,23,01056-491,2001-10-05,1903.33,Mooca,São Paulo
5693,Nathan Borges,44,05524-723,1980-10-02,1606.22,Bela Vista,São Paulo
5694,Maysa Souza,60,03433-569,1964-08-29,2339.9,Liberdade,São Paulo
5695,Hellena Rios,41,04219-098,1983-09-04,13292.42,Jardim América,São Paulo
5696,Cecilia Aragão,33,05976-829,1991-09-25,9433.59,Jardim América,São Paulo
5697,Isis Gomes,24,01301-591,2000-07-23,10815.02,Pinheiros,São Paulo
5698,João Pedro da Rocha,18,05341-228,2006-05-16,2297.62,Vila Nova Conceição,São Paulo
5699,Ayla da Mota,50,05825-976,1974-09-16,2498.96,Santana,São Paulo
5700,Vicente Melo,20,04471-753,2005-05-02,12619.12,Mooca,São Paulo
5701,Srta. Mirella Sales,70,05107-799,1955-05-13,9973.09,Liberdade,São Paulo
5702,Enzo Vieira,20,02259-721,2005-01-04,12865.31,Mooca,São Paulo
5703,Vitor Montenegro,46,01490-602,1978-08-07,8866.97,Vila Nova Conceição,São Paulo
5704,Dra. Maria Julia Costela,51,01420-538,1974-01-16,9848.88,Bela Vista,São Paulo
5705,Arthur Rios,25,05711-052,1999-06-06,9643.05,Liberdade,São Paulo
5706,Sr. Lucas Sousa,37,01745-964,1988-01-14,12797.65,Vila Nova Conceição,São Paulo
5707,Ryan Alves,28,03699-798,1996-06-14,3297.74,Centro,São Paulo
5708,Thomas Cavalcante,20,04908-441,2004-10-13,9430.42,Santana,São Paulo
5709,Erick Pinto,23,04012-001,2001-07-11,10323.09,Boa Vista,São Paulo
5710,Srta. Ana Julia Borges,44,02768-376,1981-01-04,1865.6,Boa Vista,São Paulo
5711,Henry Gabriel Cirino,35,04570-492,1990-02-08,2075.38,Mooca,São Paulo
5712,Arthur Silva,42,04153-057,1983-05-07,1591.97,Santana,São Paulo
5713,Heloisa da Conceição,70,05858-420,1954-09-16,2746.45,Bela Vista,São Paulo
5714,Maria Liz Almeida,35,03087-836,1990-02-06,9709.67,Boa Vista,São Paulo
5715,Rhavi Leão,61,02718-587,1963-06-10,9307.35,Santana,São Paulo
5716,Cauê Casa Grande,69,03020-548,1955-09-05,2091.93,Mooca,São Paulo
5717,Gustavo Albuquerque,67,05801-736,1958-04-25,9623.14,Pinheiros,São Paulo
5718,Sara da Cunha,23,03587-700,2001-12-13,12168.22,Centro,São Paulo
5719,Enzo Gabriel Castro,42,04012-921,1982-07-10,12182.73,Boa Vista,São Paulo
5720,Ana Beatriz Lima,54,03182-847,1971-01-21,2684.96,Centro,São Paulo
5721,Igor Oliveira,38,03084-930,1986-11-18,9481.44,Vila Nova Conceição,São Paulo
5722,Allana Porto,23,02812-143,2002-03-03,11672.16,Liberdade,São Paulo
5723,Emanuella Novaes,58,04410-755,1967-02-05,14104.99,Boa Vista,São Paulo
5724,Sra. Letícia Silva,37,01207-033,1987-07-02,11504.74,Liberdade,São Paulo
5725,Benicio Rios,39,01558-654,1985-07-04,2107.93,Vila Nova Conceição,São Paulo
5726,Sr. Benício Borges,38,02492-630,1986-09-08,3205.86,Mooca,São Paulo
5727,Hadassa Pacheco,50,04299-097,1974-12-14,2266.02,Pinheiros,São Paulo
5728,Julia Carvalho,67,02734-706,1957-12-27,3246.43,Bela Vista,São Paulo
5729,Zoe Freitas,32,04373-724,1993-01-27,2538.28,Liberdade,São Paulo
5730,Bernardo Silva,64,02802-371,1960-10-16,13644.65,Bela Vista,São Paulo
5731,Bárbara Fonseca,36,01057-209,1989-02-17,10436.18,Santana,São Paulo
5732,Cauã Viana,47,01241-436,1978-03-13,2205.04,Pinheiros,São Paulo
5733,Alícia Rios,24,02529-418,2001-03-09,2296.85,Boa Vista,São Paulo
5734,Nathan Pires,28,05392-553,1996-08-28,1912.63,Bela Vista,São Paulo
5735,Isadora Brito,68,01306-894,1956-11-06,2012.24,Jardim América,São Paulo
5736,Isaque da Cunha,45,04334-114,1979-11-03,2681.43,Boa Vista,São Paulo
5737,Isabel da Luz,54,03761-774,1970-05-19,2108.66,Liberdade,São Paulo
5738,Vitor Rios,38,03437-739,1987-02-07,12897.73,Boa Vista,São Paulo
5739,Bianca Albuquerque,41,02338-847,1983-07-03,1739.74,Itaim Bibi,São Paulo
5740,Bianca Mendes,66,03466-843,1959-04-15,2577.57,Boa Vista,São Paulo
5741,Olivia Castro,51,05930-865,1973-11-29,1860.05,Liberdade,São Paulo
5742,Fernando Aragão,65,04056-300,1960-04-02,13141.28,Santana,São Paulo
5743,Vitor Nascimento,35,03617-955,1990-03-13,2204.92,Bela Vista,São Paulo
5744,Emanuella Rios,55,03930-378,1969-07-14,11121.37,Mooca,São Paulo
5745,Enzo Gabriel Teixeira,25,03733-077,2000-03-30,1928.74,Jardim América,São Paulo
5746,Emanuelly da Mota,26,03271-936,1999-04-02,10080.27,Mooca,São Paulo
5747,Davi Miguel Vasconcelos,58,01547-320,1966-11-12,2925.74,Vila Nova Conceição,São Paulo
5748,Sra. Lara Novais,49,05781-244,1975-05-22,3562.9,Liberdade,São Paulo
5749,Isaque Freitas,66,02021-372,1959-03-28,9715.45,Mooca,São Paulo
5750,Beatriz Silva,24,02233-720,2000-09-14,12579.5,Boa Vista,São Paulo
5751,Isabelly Cavalcanti,38,03842-406,1986-07-17,11836.92,Liberdade,São Paulo
5752,Samuel Montenegro,64,01764-771,1961-04-28,2489.69,Bela Vista,São Paulo
5753,Cauê Lima,50,03748-956,1974-05-19,14911.34,Itaim Bibi,São Paulo
5754,Ana Liz Araújo,69,05829-407,1956-02-28,2278.6,Vila Nova Conceição,São Paulo
5755,Benjamim Cardoso,66,02231-028,1958-12-10,9618.0,Vila Nova Conceição,São Paulo
5756,Caroline Pacheco,48,02517-960,1976-12-13,13754.46,Vila Nova Conceição,São Paulo
5757,Bianca Alves,55,04910-332,1969-12-07,14437.79,Liberdade,São Paulo
5758,Letícia Siqueira,39,04878-271,1986-04-16,1698.82,Bela Vista,São Paulo
5759,Larissa Vargas,67,05690-296,1957-06-16,2102.91,Itaim Bibi,São Paulo
5760,João Felipe Teixeira,27,02085-271,1997-06-19,2139.84,Santana,São Paulo
5761,Julia Azevedo,30,04640-688,1995-04-16,2357.52,Pinheiros,São Paulo
5762,Maria Alice Fonseca,66,04521-530,1958-09-20,2598.83,Bela Vista,São Paulo
5763,Marcos Vinicius Cavalcante,32,01145-343,1993-04-05,19850.42,Liberdade,São Paulo
5764,Rebeca Ribeiro,48,04445-615,1976-11-21,3155.0,Centro,São Paulo
5765,Gael Henrique Monteiro,47,05903-932,1977-08-08,2014.25,Boa Vista,São Paulo
5766,Emanuella Carvalho,58,01031-863,1966-09-28,11983.12,Itaim Bibi,São Paulo
5767,Júlia Fogaça,39,03855-422,1985-07-03,15747.43,Mooca,São Paulo
5768,Ryan Siqueira,38,03567-014,1987-01-14,10820.45,Pinheiros,São Paulo
5769,Lara Araújo,24,05246-571,2001-01-01,9804.71,Bela Vista,São Paulo
5770,Valentina Nogueira,60,03170-584,1964-05-18,12530.83,Centro,São Paulo
5771,Thales Marques,33,04889-099,1991-10-05,12041.59,Pinheiros,São Paulo
5772,Pietro da Rosa,41,04830-614,1983-09-16,1893.2,Bela Vista,São Paulo
5773,Pedro Miguel da Costa,64,01304-403,1960-09-25,10428.23,Jardim América,São Paulo
5774,Ian Moraes,23,02830-156,2001-09-12,11754.25,Boa Vista,São Paulo
5775,Heloísa da Mota,19,02063-919,2006-04-10,1782.41,Jardim América,São Paulo
5776,Lucas Porto,58,04622-686,1966-11-16,14327.27,Jardim América,São Paulo
5777,Liam Sampaio,25,04306-676,2000-03-01,1975.0,Santana,São Paulo
5778,Olívia da Rocha,56,03046-638,1968-05-30,2056.67,Boa Vista,São Paulo
5779,Luísa Abreu,25,05999-808,1999-05-19,13874.82,Jardim América,São Paulo
5780,Dra. Maria Luísa Carvalho,22,01018-995,2002-11-14,13566.24,Bela Vista,São Paulo
5781,Marcos Vinicius Cardoso,36,02002-393,1988-07-28,1980.32,Vila Nova Conceição,São Paulo
5782,José Pedro Marques,23,01744-054,2001-08-31,2253.58,Vila Nova Conceição,São Paulo
5783,Bárbara Cunha,26,01693-804,1999-03-22,9214.86,Mooca,São Paulo
5784,Kamilly Fogaça,32,02661-582,1993-03-16,2268.45,Centro,São Paulo
5785,Breno Melo,59,03639-361,1966-03-06,10964.85,Itaim Bibi,São Paulo
5786,Dr. João Pedro Borges,20,01084-848,2005-04-14,2487.43,Pinheiros,São Paulo
5787,Thales Araújo,68,02723-598,1956-09-25,2487.94,Santana,São Paulo
5788,Otto Castro,60,03837-450,1964-06-07,8982.49,Itaim Bibi,São Paulo
5789,Emanuelly Fogaça,62,05090-603,1963-02-26,3376.74,Vila Nova Conceição,São Paulo
5790,Davi Pimenta,51,01413-832,1973-08-26,11649.88,Boa Vista,São Paulo
5791,Rodrigo Santos,67,04969-198,1957-08-08,10154.82,Bela Vista,São Paulo
5792,Milena Freitas,56,04931-680,1968-07-01,1786.34,Bela Vista,São Paulo
5793,Lavínia Leão,20,01594-408,2004-12-18,2730.59,Boa Vista,São Paulo
5794,Sofia Ferreira,68,02359-706,1956-07-27,2233.52,Pinheiros,São Paulo
5795,Nicole Montenegro,65,02952-581,1959-08-25,13162.84,Liberdade,São Paulo
5796,Lavínia da Rocha,39,02650-491,1985-10-22,12855.42,Centro,São Paulo
5797,Agatha Moura,64,05291-728,1961-01-04,10504.87,Santana,São Paulo
5798,Aylla Ferreira,18,04591-688,2006-10-31,2968.51,Itaim Bibi,São Paulo
5799,Luan Macedo,26,05341-787,1999-01-18,10685.89,Pinheiros,São Paulo
5800,Breno Mendonça,33,04145-083,1991-11-05,1908.28,Boa Vista,São Paulo
5801,Jade Sales,37,04226-771,1987-10-02,11284.33,Bela Vista,São Paulo
5802,Benjamin Fogaça,38,02599-773,1986-07-27,9372.91,Centro,São Paulo
5803,Sr. Juan Pimenta,20,02409-317,2005-04-12,10969.72,Mooca,São Paulo
5804,Dra. Daniela Carvalho,34,05151-253,1990-11-18,10954.65,Boa Vista,São Paulo
5805,Srta. Eduarda da Conceição,18,01208-470,2006-06-19,9802.45,Pinheiros,São Paulo
5806,Vitor Gabriel Teixeira,68,01729-430,1957-02-08,1822.55,Bela Vista,São Paulo
5807,Marcos Vinicius Cardoso,28,04266-600,1996-10-05,2016.59,Vila Nova Conceição,São Paulo
5808,Heloísa Leão,19,05121-079,2005-07-27,2270.98,Liberdade,São Paulo
5809,Sra. Brenda da Cruz,22,02948-084,2002-10-13,1491.03,Vila Nova Conceição,São Paulo
5810,Lucas Gabriel Gonçalves,37,05883-494,1988-01-20,2143.36,Liberdade,São Paulo
5811,Pietro Vasconcelos,67,03144-530,1957-10-20,7975.29,Centro,São Paulo
5812,Sra. Maitê Peixoto,67,04928-423,1957-07-28,12683.82,Vila Nova Conceição,São Paulo
5813,Ana Luiza Duarte,31,04040-175,1994-02-26,2507.07,Centro,São Paulo
5814,Maitê Fogaça,63,03573-913,1961-06-18,2174.2,Pinheiros,São Paulo
5815,Luiz Gustavo Cirino,49,02978-727,1976-02-07,13578.78,Itaim Bibi,São Paulo
5816,Levi Garcia,54,03322-063,1970-06-25,2228.84,Vila Nova Conceição,São Paulo
5817,Eloá Jesus,18,04991-482,2006-11-04,2006.15,Santana,São Paulo
5818,Oliver Cavalcante,53,04768-050,1971-11-03,2633.71,Bela Vista,São Paulo
5819,Sr. Gustavo Henrique Vieira,49,02100-544,1975-08-22,14187.9,Liberdade,São Paulo
5820,Vitor Gabriel Campos,61,05269-557,1963-12-28,11909.89,Pinheiros,São Paulo
5821,Camila Macedo,63,01027-750,1961-07-23,6796.66,Jardim América,São Paulo
5822,Julia Abreu,25,03420-348,1999-10-10,9474.57,Pinheiros,São Paulo
5823,Isabel da Conceição,28,02100-522,1996-08-22,9703.02,Centro,São Paulo
5824,Bento Siqueira,55,01374-122,1970-03-07,11998.99,Mooca,São Paulo
5825,Ana Cecília da Mata,49,03929-209,1976-04-19,10243.18,Itaim Bibi,São Paulo
5826,Maria Fernanda Ramos,60,04185-189,1964-09-10,11690.88,Boa Vista,São Paulo
5827,Sr. Lucas Gabriel Farias,40,05943-205,1985-04-09,1772.96,Bela Vista,São Paulo
5828,Calebe Freitas,48,04959-533,1976-08-03,2885.13,Itaim Bibi,São Paulo
5829,Luiz Otávio Azevedo,29,01472-926,1995-11-02,15150.77,Boa Vista,São Paulo
5830,Gabriel Silveira,58,03027-529,1966-11-24,17452.91,Itaim Bibi,São Paulo
5831,Otávio Abreu,30,03172-911,1994-11-26,12973.77,Santana,São Paulo
5832,Dr. Arthur Gabriel Pinto,57,02494-118,1967-09-03,16985.56,Centro,São Paulo
5833,Srta. Yasmin Camargo,41,03384-019,1983-07-18,2836.74,Boa Vista,São Paulo
5834,Ravi Lucca Pacheco,58,03130-166,1966-06-17,15129.87,Bela Vista,São Paulo
5835,Henrique Rocha,35,04643-685,1989-05-21,13540.36,Itaim Bibi,São Paulo
5836,Agatha Araújo,65,05508-599,1959-11-08,11737.82,Liberdade,São Paulo
5837,Dra. Kamilly Moraes,21,01814-063,2004-03-19,2380.31,Vila Nova Conceição,São Paulo
5838,Pedro Lucas Souza,57,03731-310,1968-04-07,2085.91,Itaim Bibi,São Paulo
5839,Cecilia Abreu,39,02039-704,1985-05-16,1963.34,Pinheiros,São Paulo
5840,Luan Jesus,65,01760-032,1959-05-23,12406.35,Boa Vista,São Paulo
5841,Isabel da Mota,29,01100-830,1995-10-13,16472.9,Liberdade,São Paulo
5842,Francisco Melo,70,03493-998,1954-07-19,2671.74,Mooca,São Paulo
5843,Sra. Ana Costa,30,02919-639,1994-10-24,2175.54,Liberdade,São Paulo
5844,Theo Cunha,38,01988-568,1987-03-01,1991.42,Mooca,São Paulo
5845,Nina Cardoso,35,02759-545,1989-08-05,10828.01,Pinheiros,São Paulo
5846,Yan Araújo,29,03946-803,1996-01-05,2550.68,Liberdade,São Paulo
5847,Letícia da Paz,29,04657-697,1995-09-25,8602.78,Itaim Bibi,São Paulo
5848,Léo da Luz,51,02033-889,1973-11-19,13349.31,Vila Nova Conceição,São Paulo
5849,Vitória Santos,58,02681-643,1967-05-05,14619.59,Bela Vista,São Paulo
5850,Ísis Vargas,55,02285-784,1970-03-03,1763.81,Liberdade,São Paulo
5851,Sr. Mathias Garcia,51,02817-669,1973-06-12,13216.62,Jardim América,São Paulo
5852,Aurora Rodrigues,50,05532-782,1974-09-07,2378.34,Boa Vista,São Paulo
5853,Luiz Miguel Barbosa,30,03242-088,1994-09-08,17044.41,Santana,São Paulo
5854,Leandro Aragão,31,02184-868,1993-08-23,1996.22,Itaim Bibi,São Paulo
5855,Valentina Pacheco,46,03687-670,1979-02-09,15038.21,Santana,São Paulo
5856,Yasmin Rocha,31,04539-490,1993-11-28,2564.53,Itaim Bibi,São Paulo
5857,Ana Carolina Pinto,48,05371-301,1977-01-11,9673.92,Pinheiros,São Paulo
5858,Ravi Duarte,58,01943-428,1966-11-11,11859.38,Mooca,São Paulo
5859,Erick da Luz,52,05885-932,1972-10-11,14725.86,Santana,São Paulo
5860,Yuri Casa Grande,48,04133-719,1977-03-14,1665.85,Liberdade,São Paulo
5861,Sra. Camila Almeida,37,01673-132,1987-09-13,11019.95,Itaim Bibi,São Paulo
5862,Levi Cavalcante,19,04084-282,2006-04-23,17048.31,Jardim América,São Paulo
5863,Maria Julia Mendonça,20,02843-832,2005-03-25,7333.21,Boa Vista,São Paulo
5864,Dante Cardoso,54,03363-225,1970-07-09,1832.55,Vila Nova Conceição,São Paulo
5865,Isabela Moura,63,01692-192,1961-09-22,1489.36,Jardim América,São Paulo
5866,Luiz Miguel Peixoto,51,02253-819,1973-11-17,11439.23,Boa Vista,São Paulo
5867,Vitor Gabriel Machado,29,04661-387,1995-07-30,3167.16,Itaim Bibi,São Paulo
5868,Eduardo Moreira,44,01672-163,1980-09-25,3058.01,Centro,São Paulo
5869,João Felipe Teixeira,45,01099-308,1980-03-06,11258.3,Vila Nova Conceição,São Paulo
5870,Luara Marques,36,01605-751,1988-07-02,9234.78,Pinheiros,São Paulo
5871,Mirella Rocha,49,03984-161,1976-03-19,2131.96,Mooca,São Paulo
5872,Daniel Oliveira,68,03060-920,1956-10-21,14185.49,Santana,São Paulo
5873,Maria Isis da Costa,62,01409-045,1963-01-29,12012.1,Pinheiros,São Paulo
5874,Rael Nunes,65,03808-982,1960-02-26,2194.44,Jardim América,São Paulo
5875,Gustavo Aragão,39,03781-527,1985-07-19,1887.75,Jardim América,São Paulo
5876,Davi Miguel Novais,40,01099-345,1984-05-20,9584.96,Itaim Bibi,São Paulo
5877,Vicente Aragão,18,04950-437,2006-10-12,17669.2,Liberdade,São Paulo
5878,Felipe Santos,57,03525-538,1967-11-26,2545.9,Itaim Bibi,São Paulo
5879,Camila Correia,27,04698-315,1997-12-01,8907.21,Boa Vista,São Paulo
5880,Pietra Siqueira,26,04176-534,1999-03-27,15348.81,Centro,São Paulo
5881,Srta. Ísis Santos,33,05696-516,1991-12-01,10749.47,Itaim Bibi,São Paulo
5882,Arthur Cunha,27,05145-768,1998-05-04,11492.68,Pinheiros,São Paulo
5883,Liz Garcia,40,04598-856,1984-11-29,8643.11,Itaim Bibi,São Paulo
5884,Nicolas da Rosa,37,01202-515,1987-12-01,10254.08,Mooca,São Paulo
5885,Heloisa da Rocha,65,05282-395,1959-06-03,12507.7,Mooca,São Paulo
5886,Luiz Henrique da Cunha,36,02399-485,1988-11-30,1956.11,Pinheiros,São Paulo
5887,Pedro Lucas Pires,46,02736-401,1978-06-23,2182.37,Pinheiros,São Paulo
5888,Srta. Joana Moura,56,03442-233,1968-09-02,15866.56,Itaim Bibi,São Paulo
5889,Davi Lucas Marques,40,05841-067,1984-10-07,3122.28,Santana,São Paulo
5890,Dr. Samuel Monteiro,33,05175-055,1991-11-23,2208.08,Itaim Bibi,São Paulo
5891,João Pedro Andrade,47,01130-066,1977-06-03,2830.26,Itaim Bibi,São Paulo
5892,Ana Clara das Neves,59,01086-071,1966-05-04,2009.36,Itaim Bibi,São Paulo
5893,Dr. Leonardo Barros,67,04550-304,1957-09-05,3167.5,Jardim América,São Paulo
5894,Enzo Gabriel Ribeiro,54,05998-403,1971-01-01,2461.82,Itaim Bibi,São Paulo
5895,Danilo Lima,44,01594-201,1980-06-12,1505.94,Jardim América,São Paulo
5896,Henry Campos,27,03765-398,1997-09-12,2174.07,Santana,São Paulo
5897,Srta. Mariah Correia,65,05140-362,1960-03-28,2067.27,Vila Nova Conceição,São Paulo
5898,Maysa Correia,54,01758-777,1970-10-18,9623.2,Itaim Bibi,São Paulo
5899,Bryan Araújo,51,05078-226,1973-10-16,2784.13,Jardim América,São Paulo
5900,Dr. Miguel Borges,31,02827-273,1994-03-08,2329.4,Pinheiros,São Paulo
5901,Luara Aragão,36,05063-701,1988-07-25,2299.89,Boa Vista,São Paulo
5902,Dra. Luna Vieira,32,04867-300,1992-05-25,2365.14,Vila Nova Conceição,São Paulo
5903,Sr. Lucas Gabriel da Cunha,41,02031-175,1984-01-02,2122.09,Pinheiros,São Paulo
5904,Fernanda Moraes,57,02093-449,1968-04-14,2468.76,Centro,São Paulo
5905,João Vitor Fonseca,55,05428-983,1969-11-28,11839.91,Itaim Bibi,São Paulo
5906,Bernardo Monteiro,38,04163-751,1987-02-17,2280.63,Bela Vista,São Paulo
5907,Sra. Raquel Duarte,70,04569-448,1954-12-14,15839.55,Santana,São Paulo
5908,Dra. Sara Fonseca,59,01640-930,1965-09-23,13344.52,Centro,São Paulo
5909,Natália Martins,52,04522-410,1973-02-26,11506.98,Santana,São Paulo
